Mean
-1.103834563
-1.101335028
-1.098537736
-1.095512591
-1.091993004
-1.087648071
-1.083203861
-1.078861554
-1.074135376
-1.068833998
-1.062997526
-1.056631174
-1.050218377
-1.043780224
-1.03735535
-1.031073971
-1.024677957
-1.018522306
-1.012991264
-1.007669923
-1.002313749
-0.997261071
-0.992499066
-0.987989254
-0.983802427
-0.979726285
-0.97582973
-0.972063079
-0.96862162
-0.965874611
-0.964922232
-0.964779039
-0.965142429
-0.965705566
-0.966603867
-0.968447377
-0.970813196
-0.973467317
-0.97615542
-0.979008493
-0.982224528
-0.986167227
-0.990595353
-0.995127026
-0.999846055
-1.004958612
-1.010421616
-1.01626882
-1.02259403
-1.029383891
-1.036768927
-1.044365293
-1.052277939
-1.060521947
-1.069354589
-1.07855054
-1.088218107
-1.098227113
-1.108002366
-1.118078954
-1.128464019
-1.139194923
-1.150518426
-1.162261729
-1.174067802
-1.185893257
-1.197609448
-1.209719646
-1.221890818
-1.233500213
-1.244997086
-1.25671564
-1.268265333
-1.279608116
-1.290824657
-1.30185183
-1.312866467
-1.323723781
-1.334611328
-1.345267413
-1.355164922
-1.363455763
-1.371121081
-1.37855696
-1.385914936
-1.39326436
-1.400228345
-1.406548206
-1.408872989
-1.416387407
-1.423096979
-1.429625622
-1.435517334
-1.440973958
-1.446477773
-1.451928713
-1.45715028
-1.462257695
-1.467267101
-1.47199716
-1.476434705
-1.480402741
-1.484147057
-1.487674187
-1.491029665
-1.493985659
-1.496739248
-1.499243535
-1.501372465
-1.503326606
-1.505121999
-1.506715112
-1.50803157
-1.50907247
-1.509746928
-1.510220709
-1.510511038
-1.510627029
-1.510383084
-1.509754209
-1.508900453
-1.507948467
-1.50675248
-1.50534083
-1.503764267
-1.50192153
-1.499890495
-1.497705596
-1.494702287
-1.490995155
-1.486984409
-1.482749928
-1.478128219
-1.473008779
-1.467475397
-1.461345662
-1.454391122
-1.447044875
-1.439912423
-1.4361024
-1.426547773
-1.417239041
-1.407593842
-1.397577563
-1.387013591
-1.37614113
-1.36477088
-1.352761471
-1.34001417
-1.326636532
-1.313051625
-1.299235842
-1.285010997
-1.270385219
-1.255603034
-1.240434805
-1.224551139
-1.208386979
-1.191506096
-1.173513449
-1.155067113
-1.136617343
-1.117258427
-1.097325157
-1.077455118
-1.057222246
-1.036813223
-1.015175268
-0.993839998
-0.971820035
-0.94924133
-0.926014118
-0.902284422
-0.87815451
-0.854111558
-0.830092052
-0.805572606
-0.780167943
-0.753703462
-0.728195264
-0.703069033
-0.67765275
-0.652120284
-0.626174895
-0.60008717
-0.574009934
-0.54782829
-0.521585303
-0.495311143
-0.46911552
-0.443313159
-0.417555926
-0.391374348
-0.365305273
-0.338946147
-0.312510434
-0.285614977
-0.258952605
-0.232435101
-0.206196694
-0.180081602
-0.153901505
-0.126775752
-0.099339071
-0.071919283
-0.044046154
-0.015581247
0.012557683
0.040773651
0.068641805
0.096718319
0.12455661
0.152345636
0.180424551
0.208270835
0.236823827
0.266202237
0.295442046
0.324298162
0.353271745
0.382364865
0.411899865
0.44150236
0.470870647
0.499878272
0.529361037
0.558902132
0.587336511
0.615462949
0.642442344
0.670194618
0.696540226
0.722721262
0.748508008
0.772409994
0.796328504
0.820311977
0.844128457
0.867010608
0.887955008
0.909117317
0.929918903
0.949660607
0.968716039
0.987925176
1.006224953
1.024116442
1.041509776
1.058736679
1.07565128
1.091399783
1.106065235
1.12058935
1.13338409
1.145313567
1.156158221
1.164941033
1.172238675
1.177871488
1.18250842
1.185892399
1.186193443
1.185563703
1.184769035
1.182808741
1.179490717
1.174907997
1.167345996
1.159065154
1.149812144
1.140672431
1.130201215
1.11740857
1.103386937
1.088782379
1.073665824
1.0552707
1.036723562
1.017240495
0.995732003
0.973248854
0.94958876
0.926447941
0.902912085
0.879213018
0.856425848
0.831677275
0.806010655
0.779280141
0.752550155
0.726820956
0.700443012
0.67367024
0.647227186
0.620582139
0.59371404
0.565776585
0.536878433
0.505391808
0.472901296
0.439908564
0.407144673
0.374191642
0.340627875
0.307170879
0.273333463
0.239960343
0.20783424
0.175770748
0.144460652
0.112538577
0.080905902
0.050724472
0.020592627
-0.010040875
-0.041070197
-0.071603846
-0.101853055
-0.130676507
-0.159512868
-0.188613447
-0.218161599
-0.247475416
-0.275758467
-0.303987742
-0.332108309
-0.360172983
-0.385604887
-0.411075936
-0.435475637
-0.4589232
-0.481439527
-0.503511688
-0.52511429
-0.546559141
-0.567661823
-0.588623897
-0.608433606
-0.627747592
-0.646473204
-0.66507418
-0.682934972
-0.70030045
-0.717060628
-0.73360928
-0.750116572
-0.76662334
-0.781735996
-0.795967312
-0.807582918
-0.818339597
-0.828732946
-0.838489014
-0.847260741
-0.85589823
-0.86417445
-0.87188221
-0.879407311
-0.886735474
-0.893610641
-0.900040968
-0.905002688
-0.909267724
-0.912951518
-0.915860618
-0.918026528
-0.919892501
-0.920971365
-0.92149418
-0.92169164
-0.921105698
-0.920087855
-0.918479274
-0.916471387
-0.914354339
-0.911792089
-0.908893434
-0.905684697
-0.902097194
-0.898211241
-0.893627718
-0.888557379
-0.883523482
-0.878179202
-0.872365295
-0.866331253
-0.8596803
-0.852707284
-0.845559949
-0.837920342
-0.829791218
-0.821067416
-0.812082662
-0.803159949
-0.793813935
-0.78375268
-0.773269714
-0.762431807
-0.751114851
-0.739541225
-0.727439975
-0.714807712
-0.701914345
-0.688712531
-0.674535041
-0.658979257
-0.643125642
-0.628975786
-0.614170122
-0.599576869
-0.584464579
-0.569094185
-0.554076768
-0.539020385
-0.524743477
-0.511748952
-0.498921312
-0.485687526
-0.472526047
-0.459668339
-0.446817274
-0.434404828
-0.422005724
-0.4095671
-0.397479778
-0.385665055
-0.374496201
-0.363951159
-0.353210018
-0.343016195
-0.333282926
-0.324266036
-0.315996071
-0.307863078
-0.300104101
-0.293313984
-0.287417635
-0.282631219
-0.277766113
-0.273524468
-0.270521018
-0.269197801
-0.269046883
-0.270174998
-0.271863463
-0.27435308
-0.277721809
-0.282438469
-0.287881807
-0.293871174
-0.30052883
-0.309145674
-0.318613896
-0.328757897
-0.339538153
-0.351807642
-0.365408077
-0.379504246
-0.392102931
-0.405436325
-0.418707023
-0.432659801
-0.447103946
-0.461552077
-0.476605642
-0.491374066
-0.505249873
-0.519321467
-0.534035223
-0.549223357
-0.564445728
-0.580017104
-0.595414579
-0.610916747
-0.626797688
-0.64257178
-0.658094092
-0.673195639
-0.687939247
-0.702993889
-0.717844884
-0.732430019
-0.746743917
-0.760455628
-0.771719798
-0.782651863
-0.792992929
-0.802803542
-0.812182114
-0.821956055
-0.831064708
-0.839208081
-0.845973785
-0.852045305
-0.857282881
-0.862078465
-0.866392921
-0.870380525
-0.873506449
-0.876389677
-0.879169954
-0.881579223
-0.882735654
-0.883469862
-0.883847291
-0.883922371
-0.883474932
-0.882521314
-0.881304545
-0.879904939
-0.878233135
-0.876211973
-0.873917744
-0.871213714
-0.868540727
-0.865393108
-0.861405715
-0.857150167
-0.852235492
-0.847105664
-0.84173328
-0.83609427
-0.829921281
-0.822855825
-0.81498114
-0.806870308
-0.798321097
-0.789101443
-0.779760398
-0.769415584
-0.758659953
-0.747841741
-0.735788097
-0.723180338
-0.709444098
-0.695853113
-0.682631514
-0.669025938
-0.654754468
-0.640429992
-0.62581736
-0.610933119
-0.595751176
-0.58023741
-0.564611047
-0.54874964
-0.533319057
-0.516276869
-0.498126173
-0.479361135
-0.460277044
-0.441420326
-0.422953385
-0.404436895
-0.385212229
-0.365575883
-0.345967623
-0.326502909
-0.306664604
-0.284802955
-0.262416884
-0.239488673
-0.216311247
-0.192559977
-0.167829248
-0.142895965
-0.116465151
-0.090549191
-0.064207248
-0.038260564
-0.012510081
0.013476916
0.039938552
0.066592782
0.093071017
0.118586311
0.144379858
0.169758932
0.19480987
0.220321228
0.245428985
0.269944698
0.294596936
0.317687584
0.340598838
0.362654118
0.382600852
0.4029749
0.423391889
0.443234634
0.462743595
0.482362528
0.501936779
0.521047305
0.539021875
0.556600811
0.573570909
0.590976284
0.606891574
0.622285723
0.637136492
0.651862811
0.667203533
0.683684249
0.700875055
0.717515503
0.733818898
0.750235546
0.769309608
0.787414358
0.803429765
0.818779515
0.832689025
0.845908035
0.858213796
0.869202588
0.880554741
0.890512439
0.90033178
0.910111452
0.920311207
0.931459106
0.941944512
0.951240592
0.958803146
0.966192653
0.974047926
0.98197262
0.990219413
0.999100013
1.007641172
1.014644074
1.020968741
1.027275759
1.033437963
1.039140854
1.043736545
1.048220585
1.051736444
1.054687761
1.057643605
1.061000341
1.06369427
1.066355653
1.06862722
1.071588957
1.074683315
1.077822544
1.079143531
1.080530382
1.081629342
1.08279174
1.084600063
1.084725633
1.083512633
1.081477872
1.079184223
1.075400275
1.070217829
1.061919279
1.053734494
1.045432121
1.036918406
1.028926342
1.02110868
1.012783009
1.004049503
0.994315664
0.984100998
0.974269583
0.963195295
0.951174779
0.937025942
0.922123504
0.907335773
0.893486227
0.878989894
0.864248702
0.848634406
0.831950185
0.814031087
0.795666545
0.777719183
0.76062022
0.742955749
0.725857679
0.708923666
0.692585757
0.676125563
0.660400173
0.644599812
0.628438604
0.611835573
0.595049684
0.577655744
0.560541527
0.543341363
0.526044943
0.508838839
0.493284746
0.477071298
0.460339777
0.44325311
0.425481071
0.408582021
0.392215607
0.376080441
0.359707227
0.344282058
0.329752335
0.315647244
0.30189894
0.28820799
0.275005466
0.26205292
0.248701682
0.236057008
0.223960665
0.212311465
0.201046354
0.189350169
0.178848306
0.168916927
0.159914536
0.151755681
0.143865035
0.136451154
0.12910214
0.121685283
0.114612705
0.10827648
0.102647098
0.097211615
0.092382922
0.087790499
0.083302076
0.078482506
0.073548924
0.068770963
0.064172606
0.059272058
0.054557053
0.050479232
0.046812102
0.043707287
0.041569568
0.039006508
0.036467746
0.034102576
0.031676488
0.029322164
0.027015938
0.024796318
0.022872956
0.021308368
0.020184318
0.019534098
0.018836958
0.018195312
0.01801006
0.01859909
0.019173036
0.019462482
0.02016052
0.019999459
0.019788727
0.020267216
0.020581852
0.021678321
0.022773737
0.023750442
0.024524041
0.024283686
0.023795127
0.023303641
0.023208911
0.022801189
0.022008519
0.021349262
0.020588332
0.019672012
0.018485093
0.016779496
0.015147063
0.013763088
0.012311922
0.011198591
0.010310814
0.009326193
0.008179192
0.006869292
0.00569555
0.004540656
0.003146084
0.001889593
0.001303204
-0.00023715
-0.001832979
-0.003728926
-0.005627034
-0.007600738
-0.010010104
-0.012374604
-0.014720596
-0.017268904
-0.020489266
-0.023916206
-0.028346613
-0.03302214
-0.037472965
-0.04215647
-0.047417036
-0.052670273
-0.058007258
-0.063787873
-0.069412859
-0.075294353
-0.08141648
-0.087466043
-0.094222206
-0.100807004
-0.107460506
-0.113911157
-0.11976273
-0.125559382
-0.131235697
-0.137367314
-0.143556484
-0.149462088
-0.155757618
-0.162428272
-0.169097105
-0.175737676
-0.182457437
-0.18949704
-0.197192369
-0.205203304
-0.213591559
-0.222206081
-0.231054336
-0.239810302
-0.24846877
-0.256953913
-0.26554573
-0.274121422
-0.283045268
-0.292554277
-0.301754931
-0.310755059
-0.319309144
-0.327852177
-0.336141498
-0.344267848
-0.352391755
-0.360312282
-0.368179826
-0.376054197
-0.383695929
-0.390856374
-0.397881091
-0.404977169
-0.411686585
-0.41834054
-0.425127317
-0.430375065
-0.435109613
-0.43970841
-0.444253454
-0.448668
-0.452624523
-0.456890971
-0.461288118
-0.464975345
-0.468282726
-0.47170632
-0.475061011
-0.478235533
-0.481069036
-0.483406776
-0.485479515
-0.486972237
-0.487592049
-0.487601398
-0.487260546
-0.487043472
-0.486687589
-0.485629278
-0.484002326
-0.481836379
-0.47933813
-0.476189227
-0.472599476
-0.468718947
-0.464802334
-0.460643554
-0.45628376
-0.451401429
-0.446471886
-0.441039632
-0.434984988
-0.428541559
-0.422001585
-0.415191473
-0.407914632
-0.400483019
-0.393043872
-0.385318939
-0.377579936
-0.369830827
-0.361577933
-0.353106031
-0.344317379
-0.335328356
-0.326087464
-0.316832381
-0.308724073
-0.300663308
-0.292268233
-0.283086949
-0.274330562
-0.265232308
-0.255266508
-0.245173622
-0.235156388
-0.225234529
-0.215016045
-0.204202752
-0.192598962
-0.180497847
-0.168163156
-0.155606772
-0.14311539
-0.130526782
-0.117963556
-0.105398989
-0.091611115
-0.076757376
-0.060339057
-0.042976592
-0.025249169
-0.007263064
0.010605632
0.028547418
0.046753279
0.065326906
0.084357911
0.103917335
0.124659601
0.146411163
0.166802863
0.186742753
0.206658279
0.226530889
0.248045855
0.26954171
0.290684119
0.31166557
0.332670746
0.353525529
0.374218159
0.394862962
0.415082768
0.434798559
0.453347482
0.471576363
0.490102258
0.508589117
0.525138997
0.54010745
0.553281222
0.566010969
0.578016036
0.587902875
0.597476142
0.605440837
0.612834918
0.61956737
0.624426641
0.627607428
0.62954797
0.630881182
0.631074495
0.630796963
0.629208966
0.626547956
0.62181545
0.615612925
0.608372661
0.59866164
0.586363515
0.572279314
0.556467526
0.539696518
0.522152769
0.503606058
0.48381236
0.462920243
0.440851455
0.417177743
0.392205517
0.367657342
0.342362164
0.315691876
0.288295606
0.258951033
0.228866051
0.198820591
0.16863992
0.137663117
0.106413865
0.074751967
0.042255706
0.009624133
-0.023076866
-0.055094557
-0.087212975
-0.11981586
-0.152766553
-0.184266975
-0.214840667
-0.244609675
-0.273898178
-0.303367458
-0.331504612
-0.359564361
-0.386719274
-0.413595575
-0.440285297
-0.46581952
-0.490490384
-0.514698366
-0.539029439
-0.562890599
-0.586444559
-0.609352286
-0.63171402
-0.652166035
-0.672185924
-0.692121865
-0.711587213
-0.729649129
-0.746468281
-0.761959124
-0.776530786
-0.790660038
-0.804185312
-0.816805941
-0.82891979
-0.840729008
-0.852434425
-0.864005118
-0.874949448
-0.884837445
-0.89354536
-0.901495492
-0.909088929
-0.916049186
-0.9227317
-0.929276017
-0.934967509
-0.939927861
-0.944475262
-0.948491481
-0.952116006
-0.955190705
-0.958009917
-0.960511069
-0.96271785
-0.96464589
-0.966228558
-0.966874304
-0.966969985
-0.966572172
-0.965656158
-0.964167063
-0.962141692
-0.959608397
-0.956839509
-0.953625546
-0.950019096
-0.945860148
-0.941361495
-0.93632741
-0.930735768
-0.925011686
-0.918830809
-0.912038254
-0.904571361
-0.896550555
-0.888118049
-0.878636927
-0.867282402
-0.856271647
-0.845312336
-0.83420605
-0.823003792
-0.811626449
-0.799939169
-0.787828093
-0.775339469
-0.762277699
-0.74841873
-0.734045724
-0.7194888
-0.70470675
-0.689763733
-0.674911414
-0.659836078
-0.644081438
-0.626423889
-0.608585786
-0.590245341
-0.571598322
-0.552641579
-0.533417611
-0.514093164
-0.494406832
-0.474673251
-0.454413337
-0.433817263
-0.413036996
-0.392254885
-0.37132873
-0.349808673
-0.32821752
-0.306964373
-0.286000926
-0.264386573
-0.243436907
-0.222755573
-0.202516156
-0.182271454
-0.162191441
-0.142140497
-0.122247244
-0.102859537
-0.083702574
-0.064786919
-0.046170786
-0.027837624
-0.009814979
0.00723822
0.022640281
0.038363455
0.054288089
0.069857595
0.085236387
0.100530956
0.114992717
0.129129291
0.143055715
0.15618321
0.167811932
0.17871135
0.188872534
0.198365934
0.207116543
0.215077545
0.222385122
0.229016129
0.233501829
0.237223455
0.239915654
0.241775535
0.242871059
0.243393414
0.243425277
0.242673078
0.241322314
0.239218785
0.236548184
0.233256394
0.229267296
0.224833237
0.219297238
0.213062046
0.206543998
0.199797798
0.192040362
0.184815802
0.177794567
0.171175905
0.163782324
0.156109041
0.148389277
0.140009983
0.131548077
0.123489147
0.115218637
0.10646652
0.097353971
0.088047347
0.078695892
0.069410846
0.0600568
0.050675554
0.041518036
0.032603408
0.024655095
0.016768344
0.00351945
-0.010369173
-0.023862576
-0.036465618
-0.049205352
-0.06183931
-0.074474067
-0.086789785
-0.098483405
-0.109853947
-0.121522058
-0.132970423
-0.144107624
-0.154973973
-0.165509194
-0.175951077
-0.186390063
-0.196216121
-0.205649715
-0.214565095
-0.223302398
-0.232070606
-0.240684694
-0.248952928
-0.257040927
-0.265193531
-0.273323901
-0.281209091
-0.289181948
-0.297146789
-0.305416443
-0.314063644
-0.322786452
-0.331444721
-0.339843333
-0.348367861
-0.356525483
-0.364187606
-0.372472522
-0.380841217
-0.389146815
-0.397335626
-0.405490318
-0.41388837
-0.422809288
-0.431579469
-0.440444998
-0.449443574
-0.458756674
-0.469035245
-0.479001709
-0.483844291
-0.487616321
-0.491535701
-0.495796239
-0.499901672
-0.503710345
-0.507084217
-0.510185473
-0.513001538
-0.515527568
-0.517641527
-0.519859723
-0.521842288
-0.52366298
-0.52507579
-0.526237359
-0.527252243
-0.52868249
-0.530044026
-0.531372571
-0.53232422
-0.532986504
-0.533478246
-0.533520112
-0.533447348
-0.533290272
-0.532806235
-0.531895756
-0.530817294
-0.529877537
-0.528616857
-0.526984251
-0.525518002
-0.523891319
-0.522219162
-0.520188099
-0.51790585
-0.51591201
-0.513746167
-0.511203616
-0.508513085
-0.505527855
-0.502144825
-0.49884027
-0.495190549
-0.490818877
-0.486435965
-0.482146743
-0.477823633
-0.473503902
-0.468843356
-0.463539197
-0.458361404
-0.452864636
-0.446480703
-0.440227371
-0.433784574
-0.427219804
-0.420077193
-0.412134674
-0.404209359
-0.395962874
-0.387396394
-0.378894212
-0.370489163
-0.362054313
-0.352691331
-0.34285042
-0.332333418
-0.321869212
-0.311460079
-0.301071627
-0.289070361
-0.276143258
-0.263346642
-0.250516197
-0.237271996
-0.223943273
-0.211345998
-0.198419381
-0.185397782
-0.172290105
-0.159188843
-0.145303157
-0.130861406
-0.116272574
-0.101755125
-0.087627662
-0.072944003
-0.058116646
-0.043379604
-0.028370729
-0.014881228
-0.001698842
0.012421804
0.026462795
0.039813823
0.053649088
0.067984623
0.082844995
0.097804198
0.112842848
0.127550653
0.14286406
0.157870903
0.172827106
0.188437657
0.204009954
0.219178411
0.233746294
0.248179381
0.262776138
0.277182919
0.292177387
0.307149569
0.322482937
0.338323088
0.354007521
0.369530322
0.384639064
0.399692175
0.416043506
0.433286648
0.44850002
0.463553551
0.478173441
0.49271995
0.506976824
0.520506543
0.5346924
0.54866824
0.563578046
0.578580675
0.593459904
0.607555411
0.620948442
0.634302508
0.649039111
0.664638907
0.679563236
0.694783892
0.711057168
0.728131561
0.745297013
0.762856253
0.779666652
0.796043269
0.812115981
0.827398653
0.842345445
0.856632152
0.871745651
0.887657491
0.902878194
0.916237641
0.92931886
0.941449542
0.952651089
0.963517917
0.972058436
0.978765541
0.983882711
0.987295506
0.99080225
0.993156733
0.995529676
0.99701266
0.997108072
0.995144178
0.992337276
0.989259935
0.982349793
0.972779999
0.961241538
0.949003803
0.934000266
0.919156126
0.90328882
0.887351406
0.871521943
0.854638255
0.837333302
0.819097143
0.80041994
0.781442776
0.762164734
0.742445653
0.721810259
0.698461672
0.674144501
0.650217212
0.624777142
0.597285555
0.568268711
0.540313561
0.511604357
0.483064975
0.454561311
0.425060713
0.39584356
0.366456858
0.33685401
0.305848464
0.273060644
0.240665057
0.208900704
0.17680549
0.144493659
0.112618133
0.080829952
0.051377324
0.02336722
-0.004297228
-0.030795625
-0.057623261
-0.084504894
-0.111643782
-0.138283798
-0.164428114
-0.189281674
-0.213738137
-0.238400061
-0.259312393
-0.278913666
-0.297743755
-0.315650507
-0.331773496
-0.348141869
-0.363568101
-0.378810082
-0.393515615
-0.407488925
-0.421105534
-0.43486218
-0.448416667
-0.461441172
-0.474181713
-0.486348278
-0.49781245
-0.507770505
-0.517324802
-0.526799852
-0.535027811
-0.54243437
-0.549438284
-0.556427129
-0.562928807
-0.569219196
-0.575250987
-0.580089419
-0.584950588
-0.58965155
-0.593806068
-0.597562928
-0.600805997
-0.603917969
-0.606675352
-0.608718734
-0.610118436
-0.611389592
-0.612336739
-0.613226319
-0.613757846
-0.61368097
-0.613381386
-0.61292972
-0.611943383
-0.610579571
-0.608984777
-0.607213784
-0.605418738
-0.60296899
-0.600086955
-0.596674645
-0.592654695
-0.587228252
-0.581128043
-0.576121077
-0.570730974
-0.564815723
-0.558571981
-0.552371139
-0.546417332
-0.540070764
-0.53337158
-0.52697739
-0.520808501
-0.514279858
-0.507629502
-0.500266697
-0.493188752
-0.486549961
-0.480023993
-0.473742735
-0.465944435
-0.457862977
-0.450084339
-0.442616459
-0.435166953
-0.427366063
-0.419636321
-0.411801913
-0.404130575
-0.396996465
-0.390559375
-0.383877164
-0.376731829
-0.36990116
-0.363659191
-0.357579793
-0.351796064
-0.346323437
-0.340649549
-0.335142393
-0.330082267
-0.325221478
-0.320350834
-0.315507449
-0.311097382
-0.306977743
-0.302555358
-0.298164487
-0.294393448
-0.290919225
-0.288221615
-0.285885467
-0.284967929
-0.284503536
-0.282951951
-0.281393888
-0.280698201
-0.280603507
-0.280460998
-0.280076407
-0.280035369
-0.280199346
-0.280207974
-0.280190641
-0.280575552
-0.281331739
-0.282447162
-0.283787061
-0.284924914
-0.285752894
-0.286540613
-0.288964002
-0.291411853
-0.293575476
-0.295181628
-0.296898488
-0.298917408
-0.300770054
-0.302763328
-0.304129486
-0.305164794
-0.305503144
-0.305903043
-0.306592398
-0.307008041
-0.307097784
-0.306883468
-0.306263185
-0.305199105
-0.304467144
-0.303239567
-0.301145811
-0.298817203
-0.296127662
-0.293278983
-0.290665435
-0.287679772
-0.28462918
-0.2813549
-0.277558927
-0.273481991
-0.268761662
-0.264218473
-0.259689995
-0.254797429
-0.249400243
-0.243692663
-0.237425715
-0.230213132
-0.222550192
-0.214133635
-0.205374844
-0.196095057
-0.185323306
-0.174715878
-0.16402059
-0.152786331
-0.140919922
-0.128520597
-0.115024395
-0.101621111
-0.086996241
-0.071311719
-0.055661485
-0.040130176
-0.024500178
-0.008143176
0.008842676
0.026741757
0.045931421
0.066480429
0.088656653
0.112813176
0.137091831
0.163643358
0.190435287
0.217364007
0.242879568
0.269550743
0.29648231
0.324492009
0.352839763
0.382119212
0.413029614
0.450187495
0.492864172
0.534412557
0.575176647
0.617084565
0.65841926
0.700293551
0.740741149
0.780169751
0.819018818
0.858369967
0.895759375
0.933065002
0.969804158
1.006303763
1.040823053
1.074110213
1.106001327
1.135230076
1.163589565
1.190097232
1.215986491
1.241309042
1.265922542
1.289534703
1.312959913
1.336108069
1.359165618
1.378106573
1.395341856
1.41378427
1.432364849
1.450361084
1.465946378
1.480089837
1.493826964
1.506201235
1.516277661
1.524590517
1.530514563
