median
-1.350116953
-1.357801002
-1.364055388
-1.379889201
-1.387210438
-1.397250995
-1.41505007
-1.416241747
-1.418227955
-1.418108651
-1.422838589
-1.432238331
-1.446360109
-1.452333747
-1.459613983
-1.462084481
-1.47879034
-1.500269301
-1.51697516
-1.504246886
-1.485949994
-1.484345932
-1.501860335
-1.506633438
-1.514588608
-1.498678267
-1.493050268
-1.519361711
-1.499659083
-1.502657136
-1.506157153
-1.50764258
-1.513729036
-1.522047412
-1.528837469
-1.53612069
-1.513047301
-1.312582813
-1.659209253
-1.542593534
-1.54563029
-1.546921402
-1.547105289
-1.551059973
-1.54929277
-1.548849329
-1.550045035
-1.552042003
-1.549220481
-1.547046961
-1.543817731
-1.541077057
-1.53768461
-1.535184778
-1.530644873
-1.527643476
-1.524969673
-1.523625489
-1.515902949
-1.509793002
-1.499357389
-1.489977937
-1.480685223
-1.480757436
-1.462697522
-1.461062277
-1.464740914
-1.457097033
-1.446447767
-1.430810234
-1.429174989
-1.424204536
-1.412351801
-1.406710107
-1.397609085
-1.388494602
-1.382220499
-1.339881527
-1.305495589
-1.295110996
-1.286698615
-1.270450014
-1.24655111
-1.231526557
-1.20943094
-1.174155933
-1.154515755
-1.149292287
-1.115207846
-1.075268583
-1.057924155
-1.043640508
-1.034458164
-1.008342714
-0.979616009
-0.962583349
-0.93636947
-0.899932675
-0.869782469
-0.85639022
-0.831373388
-0.81306164
-0.79163617
-0.774291742
-0.756947314
-0.691151843
-0.689062497
-0.664044678
-0.613846023
-0.575139782
-0.560915912
-0.512052662
-0.473381161
-0.471952275
-0.44960349
-0.442604123
-0.432105074
-0.412506848
-0.378161728
-0.352817438
-0.353263553
-0.341664562
-0.326825138
-0.313298347
-0.273302144
-0.185225614
-0.172275456
-0.174618424
-0.18285751
-0.145832409
-0.120760251
-0.099866786
-0.024651599
0.022233115
0.029890547
0.0579678
0.079882622
0.087586513
0.096424603
0.133249976
0.159433593
0.184791261
0.219929331
0.276064171
0.3071758
0.290992056
0.335751658
0.373086213
0.393398169
0.424712435
0.457719364
0.455180369
0.50434537
0.571505319
0.596517732
0.645299763
0.667609579
0.716696807
0.757231165
0.819111074
0.774129492
0.733653626
0.726118286
0.799733174
0.910824733
0.941609141
0.952060227
1.078189053
1.033131169
1.087178463
0.993239118
0.992754187
1.060154816
0.997909739
1.098760026
1.051146933
1.160528363
1.097473186
1.156667842
1.138099108
0.925748337
1.065302177
0.936618142
0.901873453
1.033262068
1.035789288
0.925316695
0.83538425
0.745095031
0.754794169
0.784967576
0.799956317
0.788753086
0.863615855
0.781169771
0.731821871
0.730971046
0.775676114
0.779840851
0.77474798
0.728870542
0.697975165
0.720730443
0.710325422
0.766472499
0.569512117
0.533508158
0.463284218
0.48622402
0.499092424
0.427029364
0.395947026
0.37426891
0.410230673
0.36227843
0.33197683
0.334731397
0.31942749
0.331670616
0.304123583
0.302246978
0.25413082
0.25413082
0.26863932
0.298369171
0.18849798
0.304818753
0.245998005
0.049451332
0.027753297
0.057945153
0.033385711
0.023044893
-0.024781391
0.024337495
-0.040840494
-0.077237199
-0.141115593
-0.153269843
-0.173137129
-0.17036494
-0.176611225
-0.196883384
-0.189238926
-0.189761299
-0.274503641
-0.31173909
-0.386957596
-0.43579484
-0.426426424
-0.441157131
-0.464024016
-0.469389082
-0.472838568
-0.483399047
-0.491079395
-0.502599918
-0.513160397
-0.51788138
-0.558282444
-0.595724142
-0.604928503
-0.648270511
-0.734574196
-0.726764665
-0.76170359
-0.756090612
-0.78228451
-0.827656084
-0.81830112
-0.8491725
-0.850331848
-0.874197361
-0.889758892
-0.852046829
-0.875834146
-0.886124606
-0.894718393
-0.913337686
-0.931739818
-0.932476325
-0.937631877
-0.927320773
-0.919219191
-0.901543012
-0.900804041
-0.929530295
-0.911854116
-0.921428713
-0.923249772
-0.925883201
-0.922141216
-0.912026906
-0.920613489
-0.923249772
-0.928351074
-0.923249772
-0.916107948
-0.87426987
-0.880398832
-0.881419092
-0.884479874
-0.87733805
-0.899783781
-0.891621697
-0.889581176
-0.879378571
-0.872996816
-0.870143261
-0.874021067
-0.874430902
-0.861801701
-0.87181081
-0.850754227
-0.835607803
-0.819183203
-0.797757733
-0.79257497
-0.781433565
-0.772251221
-0.7702107
-0.744558172
-0.733127422
-0.714065545
-0.717480497
-0.719071531
-0.727026701
-0.721400882
-0.690742094
-0.652588936
-0.639220005
-0.642645265
-0.652986083
-0.639617359
-0.628394494
-0.583503033
-0.561975184
-0.565138344
-0.552163108
-0.531481472
-0.496780892
-0.494740371
-0.466173078
-0.459031254
-0.390208116
-0.377353767
-0.358616934
-0.356386359
-0.3336006
-0.30566931
-0.281850303
-0.272594183
-0.253825679
-0.186427314
-0.162629469
-0.169707436
-0.124630569
-0.108225119
-0.130243548
-0.116400796
-0.066665429
-0.047588849
-0.067346735
-0.056686958
-0.108288838
-0.113099314
-0.114492211
-0.078608141
-0.101363342
-0.078608141
-0.064757148
-0.134572817
-0.064677159
-0.159023001
-0.161159888
-0.171679947
-0.142147598
-0.184336894
-0.185524289
-0.19533882
-0.198461626
-0.208722272
-0.22612076
-0.22522853
-0.239058097
-0.284015161
-0.315471827
-0.290361329
-0.310988966
-0.359434584
-0.39242932
-0.400997865
-0.411415058
-0.43490261
-0.472926039
-0.485264416
-0.498829113
-0.507944892
-0.513869212
-0.534768423
-0.61593537
-0.63961463
-0.647275567
-0.667472583
-0.661130896
-0.671286874
-0.679750189
-0.701598576
-0.704384371
-0.727367182
-0.729456529
-0.742689057
-0.762189624
-0.759305351
-0.776720998
-0.783892677
-0.794453156
-0.798693101
-0.805973678
-0.807960338
-0.832936193
-0.836321519
-0.83716785
-0.836321519
-0.835475187
-0.843126291
-0.861013883
-0.850811278
-0.859993622
-0.857953101
-0.858067482
-0.851555486
-0.858067482
-0.854517394
-0.845211749
-0.846935354
-0.843669454
-0.849309363
-0.852137311
-0.826649466
-0.805973678
-0.799253374
-0.799253374
-0.805973678
-0.806933722
-0.808853809
-0.806933722
-0.800213417
-0.800213417
-0.784762378
-0.788692895
-0.785812764
-0.780674539
-0.78485272
-0.756147509
-0.750697058
-0.747971832
-0.712543899
-0.702324303
-0.703956706
-0.695206018
-0.696797052
-0.694608627
-0.690742094
-0.680207974
-0.653270242
-0.653326755
-0.631245753
-0.610881208
-0.578265008
-0.577878556
-0.576321086
-0.562122618
-0.556245908
-0.541581785
-0.516009651
-0.493814543
-0.46689532
-0.441779271
-0.424238626
-0.43072361
-0.372226085
-0.346769538
-0.285514723
-0.241079868
-0.216414231
-0.219959369
-0.178753304
-0.14291416
-0.122345297
-0.093236378
-0.069537896
-0.049568521
-0.054472242
-0.035641779
-0.040349395
0.085856111
0.160770357
0.185616171
0.207427531
0.200922164
0.178232915
0.160790172
0.180724239
0.188400063
0.194512859
0.202800054
0.22737145
0.32141086
0.362698782
0.400201363
0.426070525
0.469924194
0.530213659
0.568075101
0.607674698
0.665923702
0.655105646
0.654252554
0.660250876
0.668326081
0.697693588
0.719141641
0.758897301
0.728795191
0.738736386
0.716749118
0.747533526
0.731889553
0.751179739
0.748871979
0.740841264
0.74913397
0.717190884
0.721990511
0.702570246
0.719426023
0.754987462
0.739588856
0.762686765
0.778317934
0.727713871
0.737777652
0.716490947
0.754987462
0.731889553
0.752241692
0.776979482
0.782333292
0.760918051
0.803748532
0.780994839
0.870477007
0.922996642
0.946220176
0.837620872
0.830900567
0.826502225
0.888906635
0.878190817
0.901943789
0.941198665
0.967191977
0.945617709
0.921312963
0.921312963
0.913501638
0.893424851
0.918230524
0.945624499
1.044916404
1.023074011
1.073008117
0.996863139
1.044916404
0.995177896
1.018975925
1.102620547
1.159328188
1.174562155
1.06436575
1.047764427
1.099228529
1.137322711
1.130944257
1.089638715
1.091621667
1.04747507
1.01456178
1.02930419
1.032823236
1.02467806
1.021376151
1.019808328
0.969738208
0.984983896
0.973135255
0.901423864
0.919548934
0.94064634
0.923492918
0.873912312
0.865361731
0.855782091
0.831977718
0.823120734
0.79117398
0.644694515
0.613614136
0.633039373
0.612504122
0.611149626
0.597364063
0.582718759
0.577363977
0.551960786
0.541844274
0.530621409
0.50908786
0.514488934
0.474973162
0.459303115
0.357005914
0.350975397
0.336667962
0.317228333
0.303687029
0.278297083
0.236003277
0.223841824
0.241904828
0.197049258
0.160917728
0.139770412
0.178429965
0.155440459
0.151347356
0.147115699
0.158118008
0.142884041
0.142884041
0.144576704
0.087746705
0.080940098
0.074133491
0.051480238
0.037938934
0.015087983
0.016780646
-0.009455631
-0.022150604
-0.046694218
-0.039923565
-0.040650527
-0.018808134
0.040166327
-0.0210179
-0.03600664
-0.071514275
-0.077566331
-0.09664291
-0.111265456
-0.138785504
-0.13419883
-0.14970518
-0.151925207
-0.157707993
-0.152545528
-0.15407442
-0.161981767
-0.120438805
-0.111265456
-0.158529873
-0.142575418
-0.15622861
-0.157872369
-0.15705049
-0.158858625
-0.138171472
-0.138941295
-0.114056268
-0.109736564
-0.117098902
-0.106134825
-0.100563235
-0.108708927
-0.119283142
-0.110546185
-0.114056268
-0.104517398
-0.103630128
-0.099752321
-0.088703792
-0.053065098
-0.07317827
-0.081597737
-0.030613185
-0.048855364
-0.025360852
-0.017048488
-0.037629408
-0.028742193
-0.038466288
-0.003016043
0.007165549
0.033202671
0.041528477
0.031644614
0.030760416
0.054542342
0.049459542
0.046887973
0.052862845
0.006918249
0.000962468
0.014575682
0.010321553
0.026487244
0.000962468
-0.004142487
-0.020903584
-0.031244402
-0.056225359
-0.06840417
-0.022009829
-0.133359979
-0.137325378
-0.136010371
-0.051926038
-0.081655889
-0.086419935
-0.055535767
-0.072607674
-0.043280476
-0.040727998
-0.044131301
-0.050633435
-0.06284947
-0.061147818
-0.06485206
-0.067103599
-0.073910206
-0.069656077
-0.070506903
-0.061939931
-0.076462684
-0.072264691
-0.125302805
-0.131063066
-0.153144067
-0.16466459
-0.171384895
-0.157919422
-0.154738662
-0.162427137
-0.172138047
-0.191240682
-0.195385983
-0.191076307
-0.200186201
-0.205946462
-0.213561852
-0.219387072
-0.220347116
-0.241468074
-0.254908683
-0.259308503
-0.263727547
-0.263549075
-0.262589032
-0.262616283
-0.287295786
-0.308654503
-0.294890907
-0.311397154
-0.303310374
-0.321244984
-0.321214876
-0.354294926
-0.390311536
-0.3761818
-0.415569937
-0.394581852
-0.401050011
-0.428759046
-0.440206925
-0.438733942
-0.445659438
-0.485779778
-0.492321889
-0.489528924
-0.488604905
-0.494149019
-0.490977505
-0.505585979
-0.510656947
-0.492300981
-0.5022229
-0.507463988
-0.52164647
-0.528297249
-0.5313295
-0.559863298
-0.514143331
-0.521902342
-0.54582194
-0.547204482
-0.556304103
-0.537473639
-0.557247477
-0.535959087
-0.538658958
-0.552509951
-0.499084694
-0.473361423
-0.491619112
-0.501089548
-0.496116625
-0.494894247
-0.48736229
-0.489245279
-0.468468238
-0.446648795
-0.459510431
-0.470921106
-0.459474387
-0.442131712
-0.483526932
-0.479254876
-0.454512554
-0.427100196
-0.424411941
-0.42510839
-0.436251571
-0.427100196
-0.410987307
-0.394703774
-0.379385738
-0.382687828
-0.387886832
-0.376887953
-0.37125449
-0.367452838
-0.356856405
-0.361655456
-0.349269003
-0.332736346
-0.302220582
-0.284002171
-0.280992913
-0.261628988
-0.257644314
-0.228198359
-0.233552169
-0.202277715
-0.17457573
-0.208500155
-0.198408511
-0.202418246
-0.179809272
-0.163704546
-0.148810541
-0.124024757
-0.133655605
-0.160618542
-0.122422674
-0.116662413
-0.103221803
-0.111862195
-0.079220714
-0.074159799
-0.0915094
-0.064317377
-0.054019254
-0.033841127
-0.023342078
0.050997574
0.083995705
0.048475354
0.104746327
0.091447531
0.143176944
0.176200939
0.160877245
0.254508571
0.290243257
0.432642055
0.447855693
0.480423613
0.480628646
0.461036618
0.481648906
0.486784027
0.523175263
0.556127921
0.57662747
0.667159107
0.717123153
0.627446485
0.681798892
0.77672253
0.773385367
0.864503544
0.884663005
0.897411785
0.879862788
0.852639142
0.863542047
0.826496948
0.859977958
0.830245992
0.843902107
0.806361855
0.7429979
0.730095994
0.692788011
0.652503397
0.592809767
0.529446893
0.492965239
0.542748126
0.523479586
0.472466562
0.43500492
0.42601107
0.397987547
0.30927526
0.271224524
0.241116342
0.210536992
0.197431556
0.201800035
0.145009813
0.061880496
-0.025647528
-0.00882972
-0.015289318
-0.036065807
-0.142749784
-0.17657691
-0.236822752
-0.273219457
-0.324199249
-0.331107613
-0.394373809
-0.437121508
-0.456510541
-0.439706712
-0.439706712
-0.498064432
-0.511569597
-0.537331765
-0.562045404
-0.566145263
-0.56836529
-0.596129361
-0.600937471
-0.636196941
-0.671567582
-0.707451369
-0.741457579
-0.756117041
-0.771271894
-0.77723482
-0.790179108
-0.805604697
-0.817702225
-0.832089861
-0.859337499
-0.879201047
-0.890261997
-0.898952849
-0.907206584
-0.886157516
-0.894514902
-0.900086492
-0.909140327
-0.92647411
-0.923067578
-0.919661046
-0.938553679
-0.947736023
-0.959979149
-0.970181754
-0.968141233
-0.973242535
-0.975283056
-0.975283056
-0.985485661
-0.989566703
-0.978334984
-0.982948479
-0.981107041
-0.986505921
-0.985754968
-0.976400005
-0.980384358
-0.978343837
-0.976303317
-0.970181754
-0.962070438
-0.959981092
-0.959981092
-0.956498848
-0.941314415
-0.936301832
-0.953713052
-0.954409501
-0.955802399
-0.952426802
-0.923067578
-0.920292482
-0.926726683
-0.899703036
-0.886076355
-0.888285877
-0.893090096
-0.894590393
-0.884260952
-0.89227054
-0.88408078
-0.864708011
-0.824864835
-0.83126277
-0.812461157
-0.79614078
-0.786806297
-0.776743315
-0.762279267
-0.718675657
-0.711524086
-0.704159011
-0.708435455
-0.703496941
-0.690814406
-0.673225698
-0.641006727
-0.608611472
-0.587790832
-0.535724615
-0.441027876
-0.46341586
-0.466244044
-0.445937753
-0.443808944
-0.416478436
-0.407128109
-0.387593579
-0.396548459
-0.339587816
-0.303498951
-0.263274082
-0.261518025
-0.246530319
-0.215177304
-0.21042108
-0.190747555
-0.172228262
-0.115203473
-0.083104368
-0.069291752
-0.046115148
-0.050508789
-0.04314388
-0.04101259
0.005353225
0.025274302
0.049018861
0.082904114
0.111753478
0.167617129
0.225537044
0.252037539
0.248912704
0.250769487
0.194279811
0.306191199
0.242609867
0.203694757
0.183733125
0.193464924
0.196089492
0.193024484
0.196914449
0.212127026
0.212127026
0.271544961
0.290230189
0.309926892
0.325903126
0.312245458
0.375701232
0.346470875
0.354254825
0.340180799
0.346096953
0.334630731
0.330421741
0.299011531
0.315879624
0.28760673
0.27652074
0.26896068
0.250454703
0.256612557
0.228994442
0.193474008
0.170402083
0.156425345
0.140345047
0.113679173
0.099097122
0.08303698
0.07946806
0.066094685
0.059090255
0.043115458
0.019785705
-0.002772073
-0.001196102
-0.013991477
-0.035826859
-0.042983921
-0.05478658
-0.069082085
-0.051926038
-0.05925865
-0.05615092
-0.071318832
-0.071318832
-0.069776049
-0.08960955
-0.091765964
-0.098662759
-0.108634057
-0.146281072
-0.124814762
-0.131766364
-0.134033028
-0.138360152
-0.144253392
-0.149119558
-0.140085063
-0.139530056
-0.147081229
-0.144528751
-0.108549075
-0.05214245
-0.071802549
-0.299828911
-0.331377398
-0.320787305
-0.292350056
-0.340947073
-0.361733704
-0.369323696
-0.375123191
-0.377353767
-0.386722183
-0.405659392
-0.39957718
-0.427200661
-0.433945795
-0.423906027
-0.408092277
-0.422689584
-0.384797303
-0.394306139
-0.392075564
-0.413238563
-0.430914742
-0.429441727
-0.430178234
-0.455471852
-0.470569352
-0.483730988
-0.481917347
-0.491308354
-0.495644908
-0.50933215
-0.521085486
-0.514639274
-0.525132863
-0.526769004
-0.523127831
-0.512176549
-0.518947201
-0.523178859
-0.536720163
-0.540105489
-0.515080484
-0.545700096
-0.577420231
-0.565906557
-0.578413774
-0.576330738
-0.577853679
-0.583517172
-0.581323489
-0.594764098
-0.610124795
-0.575462692
-0.590861352
-0.632991534
-0.613759096
-0.64100505
-0.60595532
-0.591321251
-0.588658784
-0.582935425
-0.589322978
-0.593943073
-0.554318628
-0.596017389
-0.568218215
-0.530607568
-0.547777646
-0.515072735
-0.507436173
-0.544333815
-0.523654296
-0.512706315
-0.478388829
-0.459641995
-0.459438939
-0.46769795
-0.485944584
-0.473102963
-0.46836124
-0.463656391
-0.47193016
-0.463453974
-0.453639443
-0.442172043
-0.441488973
-0.456762248
-0.453169435
-0.466086741
-0.468807355
-0.455533527
-0.452909691
-0.437554102
-0.437744585
-0.41894681
-0.40699797
-0.357906777
-0.405095818
-0.405095818
-0.430441459
-0.431413474
-0.431413474
-0.384253093
-0.344382987
-0.341200919
-0.285320738
-0.291736086
-0.260902757
-0.245257222
-0.215822803
-0.152048227
-0.154254406
-0.129593376
-0.120842688
-0.105107696
-0.098143561
-0.086802505
-0.037883117
-0.084889457
-0.057203986
-0.062266856
-0.010071177
0.013955455
0.103509267
0.11327148
0.133031516
0.116674784
0.14645105
0.159466047
0.130287997
0.160917728
0.171127638
0.142199559
0.149006166
0.189855928
0.243681192
0.240000243
0.273115267
0.261594744
0.255834483
0.249250286
0.241494673
0.285595833
0.284221683
0.272155223
0.276764742
0.301921336
0.315547464
0.327837749
0.339358271
0.357107154
0.397855439
0.408481407
0.413279837
0.409593208
0.472953331
0.474217543
0.524579553
0.489588934
0.506406741
0.500291175
0.537653351
0.557411237
0.569435123
0.590795251
0.535866954
0.524822745
0.644758628
0.642219634
0.619368683
0.646451291
0.64560496
0.680875183
0.726006453
0.724800125
0.852141954
0.804044155
0.77835519
0.750497236
0.744925646
0.77835519
0.765784034
0.815266978
0.846059742
0.864306377
0.863112158
0.798029428
0.791811594
0.913045717
0.974519757
0.937643592
0.918425145
0.944393274
0.967191977
0.970606742
1.023505178
0.963300834
0.952081912
0.964832466
0.905558809
0.932411588
0.941968128
0.936217597
1.06137003
1.043702194
1.007846569
1.051363131
1.045095092
0.947592255
0.951890223
0.984133465
0.82902955
0.744229197
0.784355176
0.703700039
0.656086946
0.789901178
0.759490383
0.767518013
0.661864375
0.548493341
0.492303861
0.356110012
0.242932754
0.199204891
0.22806943
0.190696632
0.181548675
0.174230782
0.127188214
0.103432844
0.069388731
0.054744854
0.036944555
0.047514758
0.021347084
0.010288566
-0.028271272
-0.068806276
-0.127791574
-0.132065349
-0.138311634
-0.213387945
-0.205030559
-0.210192568
-0.210192568
-0.223896356
-0.216318889
-0.218107421
-0.29691559
-0.335195727
-0.354121181
-0.386282828
-0.4036183
-0.409786516
-0.412251055
-0.42761965
-0.452568163
-0.473820601
-0.479132029
-0.476645603
-0.502808394
-0.53437967
-0.557510832
-0.564222593
-0.570981446
-0.589943356
-0.581705032
-0.599150467
-0.60744886
-0.614839416
-0.614935032
-0.632751871
-0.631827852
-0.630903833
-0.639220005
-0.636447948
-0.649018566
-0.653238371
-0.659232056
-0.635835053
-0.624616205
-0.64325012
-0.643970097
-0.654848728
-0.639346354
-0.641555877
-0.637799644
-0.651130474
-0.657759041
-0.636511558
-0.621670175
-0.62887538
-0.621670175
-0.62903525
-0.61684348
-0.655549519
-0.64523047
-0.607722886
-0.65686389
-0.651452579
-0.645688138
-0.63492731
-0.62019716
-0.617987638
-0.622199646
-0.626431304
-0.621772612
-0.592946384
-0.575662257
-0.570651042
-0.567280704
-0.606108106
-0.563945701
-0.566432115
-0.562815819
-0.569015565
-0.565488393
-0.543490815
-0.517815961
-0.517128221
-0.503713234
-0.482554946
-0.47246691
-0.441012309
-0.402999784
-0.339524921
-0.30567166
-0.330215274
-0.319212965
-0.299805781
-0.280126339
-0.260746466
-0.268564607
-0.263144265
-0.242495595
-0.253724258
-0.255868727
-0.242495595
-0.240043789
-0.209460024
-0.185367878
-0.202780947
-0.236905196
-0.275173001
-0.214941167
-0.162967928
-0.197915756
-0.234678296
-0.227798092
-0.183688537
-0.189257157
-0.204371981
-0.212937315
-0.249716455
-0.332450231
-0.321084805
-0.258759712
-0.246941488
-0.265368208
-0.265612947
-0.275680852
-0.284117791
-0.273950878
-0.259717113
-0.295523756
-0.290715844
-0.299543631
-0.29262753
-0.29971425
-0.307714393
-0.291586567
-0.290185469
-0.297674833
-0.298601812
-0.315204211
-0.315204211
-0.27774272
-0.241522898
-0.274357394
-0.290518511
-0.295515682
-0.296362014
-0.293601232
-0.292117746
-0.286206036
-0.318959133
-0.329564281
-0.327405374
-0.325847739
-0.336139595
-0.329292043
-0.318075546
-0.322403436
-0.321751959
-0.31173909
-0.307364323
-0.324957933
-0.326829948
-0.301045354
-0.315357931
-0.313021006
-0.306406268
-0.293636892
-0.282611395
-0.287124331
-0.230348156
-0.238811471
-0.225270167
-0.219371489
-0.219345846
-0.236153881
-0.224782415
-0.229849692
-0.251995434
-0.248872628
-0.23159775
-0.223896934
-0.162377001
-0.147344949
-0.166423272
-0.183253575
-0.143299655
-0.158617441
-0.1449934
-0.137649204
-0.115745227
-0.142408195
-0.114367506
-0.095818524
-0.086124217
-0.082565567
-0.097388661
-0.070580323
-0.002684979
0.021409696
0.027632994
0.061905687
0.085906775
0.110867908
0.130068779
0.131028822
0.137749127
0.16847052
0.21792306
0.22511309
0.326655817
0.365261027
0.391200623
0.401224982
0.440792734
0.429603045
0.444963061
0.505445805
0.5582482
0.57874477
0.644652119
0.737008763
0.714157812
0.716696807
0.75224273
0.706540828
0.788318368
0.825338719
0.862440209
0.917563147
0.960176317
0.914331013
